user_id,Age Category,Country
6735,Age_Unknown,Canada
6737,Age_Unknown,United States
6741,Age_Unknown,Canada
6761,41-60,United States
6763,Age_Unknown,United States
6764,Age_Unknown,United States
6766,61+,Canada
6768,31-40,United States
6769,41-60,United States
6772,Age_Unknown,Country_Unknown
6778,Age_Unknown,United States
6781,19-30,United States
6786,Age_Unknown,United States
6787,Age_Unknown,United States
6788,Age_Unknown,United States
6789,Age_Unknown,United States
6795,31-40,United States
6797,41-60,United States
6798,Age_Unknown,United States
6800,Age_Unknown,United States
6801,Age_Unknown,United States
6803,Age_Unknown,United States
6815,19-30,United States
6820,41-60,United States
6824,Age_Unknown,United States
6831,11-19,United States
6840,11-19,United States
6853,Age_Unknown,United States
6854,Age_Unknown,United States
6855,41-60,France
6858,19-30,Canada
6865,31-40,United States
6866,41-60,France
6871,19-30,United States
6872,Age_Unknown,United States
6873,61+,United States
6883,19-30,United Kingdom
6884,19-30,United States
6889,19-30,Spain
6892,Age_Unknown,Netherlands
6893,19-30,United States
6894,19-30,United States
6900,19-30,United States
6906,61+,United States
6910,Age_Unknown,United States
6912,Age_Unknown,United States
6917,31-40,United States
6924,41-60,United States
6929,19-30,Spain
6931,41-60,United States
6940,31-40,United States
6941,11-19,United States
6944,Age_Unknown,United States
6958,Age_Unknown,United States
6965,Age_Unknown,United States
6966,41-60,United States
6967,Age_Unknown,United States
6968,19-30,United States
6969,19-30,United Kingdom
6975,Age_Unknown,Canada
6988,Age_Unknown,United States
6990,19-30,United States
6991,Age_Unknown,United States
6998,31-40,Italy
7000,11-19,Canada
7002,31-40,United States
7007,Age_Unknown,United States
7031,Age_Unknown,United States
7033,19-30,Canada
7035,41-60,United States
7037,Age_Unknown,United States
7050,Age_Unknown,Canada
7053,19-30,United States
7056,31-40,Canada
7065,31-40,United States
7071,Age_Unknown,United States
7072,11-19,United States
7078,Age_Unknown,United States
7079,Age_Unknown,Canada
7082,Age_Unknown,United States
7084,19-30,United States
7088,Age_Unknown,United States
7097,31-40,Portugal
7105,Age_Unknown,United Kingdom
7106,31-40,Germany
7107,Age_Unknown,United States
7119,61+,United States
7125,19-30,United States
7134,19-30,United States
7155,31-40,Austria
7156,19-30,United States
7158,19-30,United States
7160,19-30,United States
7162,Age_Unknown,United States
7181,19-30,Spain
7183,Age_Unknown,Country_Unknown
7185,Age_Unknown,Canada
7190,31-40,Italy
7193,Age_Unknown,United States
7194,19-30,United States
7197,31-40,United States
7202,19-30,Spain
7208,19-30,Portugal
7210,Age_Unknown,Canada
7215,31-40,Argentina
7218,31-40,United States
7226,Age_Unknown,United States
7228,Age_Unknown,United States
7233,Age_Unknown,Canada
7248,19-30,United States
7253,31-40,United States
7257,Age_Unknown,Canada
7261,Age_Unknown,Country_Unknown
7262,19-30,United States
7266,Age_Unknown,United States
7268,Age_Unknown,United States
7275,19-30,Germany
7283,19-30,United States
7286,19-30,United States
7301,19-30,United States
7303,19-30,United States
7306,19-30,United States
7312,19-30,United States
7316,Age_Unknown,United States
7318,31-40,United States
7319,19-30,United States
7338,31-40,United States
7341,Age_Unknown,United States
7346,41-60,United States
7348,19-30,Canada
7352,41-60,United States
7364,19-30,United States
7371,19-30,Canada
7377,41-60,United States
7384,19-30,United States
7392,31-40,United States
7398,19-30,United States
7400,19-30,United States
7403,11-19,United States
7404,Age_Unknown,United States
7409,Age_Unknown,Canada
7412,Age_Unknown,Country_Unknown
7418,31-40,United States
7424,31-40,United States
7426,Age_Unknown,United States
7429,61+,United States
7431,19-30,United States
7437,Age_Unknown,United Kingdom
7440,19-30,United States
7441,19-30,Canada
7454,19-30,Canada
7467,19-30,United States
7469,11-19,United States
7474,41-60,United States
7482,41-60,United States
7495,41-60,United States
7500,19-30,Thailand
7507,19-30,Canada
7509,Age_Unknown,United States
7523,31-40,United States
7524,19-30,United States
7526,31-40,Australia
7528,Age_Unknown,United States
7538,Age_Unknown,United States
7547,31-40,Germany
7548,19-30,Spain
7551,Age_Unknown,United States
7552,19-30,Spain
7553,Age_Unknown,United States
7557,19-30,United States
7562,Age_Unknown,United States
7565,Age_Unknown,United States
7569,19-30,United States
7573,19-30,Canada
7574,Age_Unknown,United States
7576,31-40,United States
7604,Age_Unknown,United States
7610,Age_Unknown,United States
7614,19-30,United States
7620,19-30,United States
7621,Age_Unknown,Canada
7629,19-30,Canada
7630,41-60,United States
7634,Age_Unknown,Canada
7637,19-30,Canada
7650,19-30,United States
7651,19-30,United States
7680,41-60,Brazil
7684,Age_Unknown,United States
7712,19-30,Germany
7714,Age_Unknown,Italy
7720,19-30,France
7721,Age_Unknown,Australia
7723,Age_Unknown,United States
7744,31-40,United States
7745,Age_Unknown,Philippines
7769,19-30,United States
7809,Age_Unknown,United States
7819,19-30,Country_Unknown
7820,19-30,United States
7825,19-30,United Kingdom
7841,Age_Unknown,United States
7856,Age_Unknown,Netherlands
7860,Age_Unknown,United States
7864,11-19,Malaysia
7867,Age_Unknown,Germany
7874,19-30,United States
7875,19-30,United States
7877,41-60,United States
7881,19-30,Canada
7882,31-40,United States
7884,Age_Unknown,United States
7887,19-30,United States
7890,Age_Unknown,United States
7893,41-60,Canada
7908,11-19,United States
7909,41-60,United States
7913,41-60,United States
7915,Age_Unknown,United States
7916,Age_Unknown,Country_Unknown
7924,61+,United States
7928,31-40,United States
7930,Age_Unknown,Canada
7936,41-60,Spain
7941,Age_Unknown,United States
7942,11-19,United States
7947,Age_Unknown,United States
7954,Age_Unknown,United States
7958,19-30,Portugal
7962,41-60,United States
7965,11-19,United States
7970,Age_Unknown,United States
7980,31-40,United States
7982,Age_Unknown,United States
7983,19-30,United States
7984,19-30,United States
7994,Age_Unknown,United States
8006,31-40,United States
8016,31-40,United States
8018,Age_Unknown,Country_Unknown
8019,Age_Unknown,Canada
8027,Age_Unknown,United States
8040,Age_Unknown,United States
8047,Age_Unknown,United States
8054,Age_Unknown,United States
8059,Age_Unknown,United States
8065,Age_Unknown,United States
8066,Age_Unknown,United States
8067,19-30,United States
8073,41-60,United States
8081,Age_Unknown,United States
8085,Age_Unknown,United Kingdom
8086,Age_Unknown,United States
8089,Age_Unknown,United States
8091,Age_Unknown,United States
8094,11-19,Spain
8095,19-30,Canada
8099,Age_Unknown,United States
8104,19-30,United States
8109,Age_Unknown,Canada
8115,Age_Unknown,United States
8134,19-30,United States
8141,Age_Unknown,United States
8142,31-40,United States
8143,Age_Unknown,United States
8150,Age_Unknown,United States
8152,Age_Unknown,United States
8154,31-40,United States
8167,31-40,Country_Unknown
8168,Age_Unknown,United States
8185,Age_Unknown,United States
8186,31-40,United States
8187,Age_Unknown,United States
8188,Age_Unknown,United States
8189,19-30,United States
8201,31-40,United States
8219,19-30,United States
8220,31-40,United States
8225,19-30,United States
8234,41-60,United States
8238,31-40,United States
8240,41-60,United States
8245,31-40,United States
8250,31-40,United States
8253,19-30,United States
8255,41-60,United States
8256,Age_Unknown,United States
8261,Age_Unknown,United States
8263,Age_Unknown,United States
8265,Age_Unknown,United States
8268,31-40,United States
8271,Age_Unknown,Canada
8276,Age_Unknown,United States
8278,19-30,United States
8284,19-30,United States
8290,Age_Unknown,United States
8292,Age_Unknown,United States
8296,19-30,United States
8306,19-30,Canada
8308,19-30,Netherlands
8309,41-60,United States
8313,31-40,United States
8314,31-40,United States
8317,Age_Unknown,United States
8318,19-30,United States
8323,41-60,United States
8344,31-40,Germany
8346,61+,United States
8361,19-30,Australia
8362,19-30,United States
8370,31-40,United States
8380,19-30,United States
8381,31-40,United States
8386,31-40,France
8395,11-19,United States
8440,Age_Unknown,United States
8448,11-19,Spain
8451,41-60,Canada
8453,41-60,United States
8454,Age_Unknown,United States
8473,19-30,Canada
8487,19-30,United States
8514,Age_Unknown,Portugal
8529,Age_Unknown,Spain
8530,11-19,United States
8541,61+,United States
8570,19-30,United States
8580,19-30,United Kingdom
8584,Age_Unknown,United States
8613,61+,United States
8630,41-60,United States
8633,Age_Unknown,United States
8639,Age_Unknown,United States
8643,Age_Unknown,United States
8652,11-19,United States
8657,19-30,United States
8660,19-30,Austria
8667,Age_Unknown,Austria
8672,11-19,United States
8674,19-30,Singapore
8676,Age_Unknown,United States
8680,0-10,United States
8681,31-40,United States
8682,Age_Unknown,Guatemala
8685,31-40,United States
8687,19-30,Romania
8695,Age_Unknown,United States
8699,61+,Netherlands
8701,Age_Unknown,Germany
8706,41-60,United States
8712,Age_Unknown,United States
8720,31-40,United States
8725,Age_Unknown,Germany
8730,41-60,United States
8732,Age_Unknown,United States
8734,Age_Unknown,United States
8737,Age_Unknown,United States
8738,Age_Unknown,Canada
8739,41-60,United States
8747,Age_Unknown,United States
8752,41-60,Country_Unknown
8753,41-60,United States
8759,11-19,United States
8762,19-30,United Kingdom
8765,41-60,Spain
8772,19-30,Canada
8774,Age_Unknown,United States
8780,Age_Unknown,United States
8782,61+,Canada
8801,19-30,United States
8807,41-60,China
8815,19-30,United Kingdom
8839,Age_Unknown,Canada
8840,Age_Unknown,Canada
8843,19-30,United Kingdom
8844,Age_Unknown,United States
8853,19-30,United States
8855,19-30,United States
8856,31-40,United States
8858,31-40,Germany
8864,19-30,United States
8870,41-60,United States
8872,61+,United States
8874,19-30,Canada
8890,41-60,France
8914,Age_Unknown,Germany
8930,61+,United States
8931,31-40,Italy
8933,19-30,United States
8935,31-40,United States
8936,11-19,United States
8937,31-40,Country_Unknown
8942,Age_Unknown,United States
8952,31-40,Mexico
8955,41-60,United States
8961,19-30,United States
8966,19-30,United States
8967,Age_Unknown,Canada
8971,19-30,Germany
8973,Age_Unknown,Australia
8988,31-40,United States
9016,19-30,Portugal
9029,Age_Unknown,Spain
9030,31-40,Spain
9034,Age_Unknown,Chile
9046,Age_Unknown,United Kingdom
9053,Age_Unknown,United States
9063,Age_Unknown,United States
9083,Age_Unknown,United States
9094,11-19,United States
9105,31-40,United States
9114,Age_Unknown,Italy
9123,19-30,United States
9138,Age_Unknown,United States
9139,11-19,United States
9140,19-30,United States
9141,61+,United States
9151,41-60,United States
9154,19-30,United States
9155,Age_Unknown,United States
9172,Age_Unknown,United States
9174,31-40,United States
9177,19-30,United Kingdom
9178,Age_Unknown,United States
9179,Age_Unknown,Germany
9183,31-40,Canada
9188,Age_Unknown,United States
9200,11-19,United States
9203,61+,United States
9219,Age_Unknown,United States
9224,Age_Unknown,United Kingdom
9226,19-30,United States
9227,19-30,United States
9233,31-40,United Kingdom
9244,Age_Unknown,Germany
9246,31-40,United States
9253,Age_Unknown,United States
9272,11-19,United States
9274,Age_Unknown,United Kingdom
9275,Age_Unknown,United States
9277,Age_Unknown,United States
9279,Age_Unknown,United States
9281,19-30,Australia
9289,Age_Unknown,United States
9296,41-60,United States
9302,31-40,United Kingdom
9313,Age_Unknown,Portugal
9314,19-30,United Kingdom
9321,19-30,Trinidad and Tobago
9329,Age_Unknown,United States
9340,31-40,United States
9341,31-40,Country_Unknown
9343,Age_Unknown,Canada
9344,Age_Unknown,Germany
9347,19-30,France
9351,11-19,United States
9354,19-30,United States
9357,Age_Unknown,United States
9373,31-40,United States
9381,Age_Unknown,United Kingdom
9389,19-30,United States
9394,31-40,United States
9408,31-40,United States
9414,31-40,United Kingdom
9417,19-30,Canada
9419,Age_Unknown,United States
9432,19-30,France
9440,19-30,United States
9446,19-30,Bermuda
9450,Age_Unknown,United States
9454,Age_Unknown,United States
9455,31-40,United Kingdom
9460,Age_Unknown,United States
9484,Age_Unknown,Canada
9486,41-60,United States
9487,41-60,United Kingdom
9490,11-19,United Kingdom
9492,19-30,United States
9502,19-30,United States
9504,Age_Unknown,United States
9516,19-30,United Kingdom
9540,Age_Unknown,United States
9555,19-30,United Kingdom
9556,Age_Unknown,United States
9557,11-19,United States
9568,41-60,United States
9571,19-30,Germany
9574,31-40,United States
9579,19-30,United States
9588,Age_Unknown,United States
9603,31-40,United States
9605,19-30,United States
9613,31-40,United States
9615,Age_Unknown,Canada
9626,Age_Unknown,United States
9637,Age_Unknown,United States
9652,31-40,United States
9659,19-30,United States
9660,31-40,United States
9703,19-30,United States
9704,19-30,Canada
9714,31-40,United States
9717,11-19,United States
9718,31-40,United States
9721,41-60,United States
9724,Age_Unknown,United States
9728,Age_Unknown,Country_Unknown
9735,11-19,United States
9747,Age_Unknown,United States
9773,41-60,United States
9776,19-30,United States
9787,11-19,United States
9800,31-40,United States
9803,11-19,United Kingdom
9806,19-30,United States
9838,41-60,United States
9846,41-60,United States
9850,19-30,France
9856,19-30,United States
9872,41-60,United Kingdom
9876,Age_Unknown,United States
9882,19-30,United States
9884,31-40,United States
9893,41-60,United States
9899,41-60,United States
9902,Age_Unknown,United States
9906,Age_Unknown,United States
9908,31-40,United States
9915,Age_Unknown,United States
9918,11-19,United States
9924,11-19,United States
9938,19-30,France
9943,31-40,United States
9952,19-30,United States
9960,19-30,United States
9968,Age_Unknown,United States
9974,Age_Unknown,United States
9990,Age_Unknown,United States
9991,41-60,United States
10001,41-60,United States
10030,61+,United States
10047,19-30,United States
10048,Age_Unknown,United Kingdom
10063,31-40,United States
10067,61+,United Kingdom
10069,41-60,United Kingdom
10071,11-19,Germany
10076,31-40,United States
10085,Age_Unknown,Country_Unknown
10090,19-30,United States
10112,19-30,United States
10114,19-30,Country_Unknown
10118,41-60,United States
10124,41-60,United States
10134,19-30,United States
10138,41-60,United States
10140,Age_Unknown,United States
10145,Age_Unknown,United States
10153,Age_Unknown,United States
10157,19-30,United Kingdom
10162,Age_Unknown,Canada
10164,31-40,United States
10199,11-19,Australia
10205,19-30,United States
10207,Age_Unknown,Canada
10209,19-30,United States
10215,31-40,United Kingdom
10221,19-30,United States
10233,19-30,United States
10239,31-40,United States
10241,19-30,United States
10248,Age_Unknown,United States
10250,41-60,Argentina
10257,Age_Unknown,United States
10269,Age_Unknown,United States
10273,Age_Unknown,Country_Unknown
10274,19-30,Spain
10284,19-30,United States
10313,31-40,United States
10314,Age_Unknown,United States
10315,11-19,Canada
10325,11-19,United States
10329,Age_Unknown,New Zealand
10334,Age_Unknown,United States
10336,19-30,"Korea, Republic of"
10351,11-19,United States
10354,11-19,United States
